Order ID,Date,Product,Town,Country Code,  UnitCost  ,  UnitPrice  ,SalesQuantity, TotalCost , TotalPrice ,TotalProfit
211741,02/06/2017,Still Water,Vancouver,CAN,1.78,8.9,432,768.96,3844.8,3075.84
211742,03/06/2017,Chocolate Chip Muffin,Berlin,DEU,1.35,6.74,321,432.71,2163.54,1730.83
211743,04/06/2017,Apple Juice,Lille,FRA,1.44,7.18,539,774,3870.02,3096.02
211744,05/06/2017,Blueberry Muffin,Kirkland,USA,0.66,3.28,331,217.14,1085.68,868.54
211745,06/06/2017,Ham & Cheese Toastie,Stockholm,SWE,1.94,9.68,254,491.74,2458.72,1966.98
211746,07/06/2017,Orange Juice,Southampton,GBR,1.88,9.38,423,793.55,3967.74,3174.19
211747,08/06/2017,Porridge,Melbourne,AUS,2.11,10.56,354,747.65,3738.24,2990.59
211748,09/06/2017,Orange Juice,Manchester,GBR,1.66,8.3,477,791.82,3959.1,3167.28
211749,10/06/2017,Coffee,Portland,USA,1.58,7.9,297,469.26,2346.3,1877.04
211750,11/06/2017,Green Tea,Cardiff,GBR,1.6,7.98,210,335.16,1675.8,1340.64
211751,12/06/2017,Orange Juice,Dresden,DEU,1.3,6.5,304,395.2,1976,1580.8
211752,13/06/2017,Chicken Fajita Wrap,Albuquerque,USA,1.78,8.92,487,868.81,4344.04,3475.23
211753,14/06/2017,Chocolate Twist,Lausanne,CHE,1.64,8.22,599,984.76,4923.78,3939.02
211754,15/06/2017,Tuna Melt Panini,Kraków,POL,2.06,10.32,376,776.06,3880.32,3104.26
211755,16/06/2017,Orange Juice,Melbourne,AUS,1.95,9.74,395,769.46,3847.3,3077.84
211756,17/06/2017,BLT Sandwich,Graz,AUT,0.84,4.2,286,240.24,1201.2,960.96
211757,18/06/2017,Blueberry Muffin,Hamilton,NZL,2.02,10.08,306,616.9,3084.48,2467.58
211758,19/06/2017,Ham & Cheese Toastie,Berlin,DEU,2.12,10.58,360,761.76,3808.8,3047.04
211759,20/06/2017,Still Water,Vancouver,CAN,1.61,8.04,511,821.69,4108.44,3286.75
211760,21/06/2017,Butter Croissant,Lausanne,CHE,1.79,8.96,550,985.6,4928,3942.4
211761,22/06/2017,Butter Croissant,Canberra,AUS,2,10.02,471,943.88,4719.42,3775.54
211762,23/06/2017,Tuna Melt Panini,Salzburg,AUT,2.1,10.5,447,938.7,4693.5,3754.8
211763,24/06/2017,Tomato Juice,Toronto,CAN,0.62,3.12,212,132.29,661.44,529.15
211764,25/06/2017,Chocolate Chip Muffin,Hamilton,NZL,0.88,4.38,588,515.09,2575.44,2060.35
211765,26/06/2017,Chicken Fajita Wrap,Salzburg,AUT,0.68,3.4,453,308.04,1540.2,1232.16
211766,27/06/2017,Green Tea,Stuttgart,DEU,1.16,5.8,545,632.2,3161,2528.8
211767,28/06/2017,Apple Juice,Birmingham,GBR,1.18,5.9,477,562.86,2814.3,2251.44
211768,29/06/2017,Orange Juice,Salzburg,AUT,1.55,7.76,237,367.82,1839.12,1471.3
211769,30/06/2017,Tomato Juice,Strasbourg,FRA,2.08,10.4,253,526.24,2631.2,2104.96
211770,01/07/2017,Ham & Cheese Toastie,Toulouse,FRA,1.92,9.62,213,409.81,2049.06,1639.25
211771,02/07/2017,Chicken Fajita Wrap,Canberra,AUS,1.73,8.64,203,350.78,1753.92,1403.14
211772,03/07/2017,Almond Croissant,Dresden,DEU,1.51,7.54,600,904.8,4524,3619.2
211773,04/07/2017,Still Water,Salzburg,AUT,0.95,4.74,251,237.95,1189.74,951.79
211774,05/07/2017,Chicken Salad Sandwich,Austin,USA,1.69,8.44,455,768.04,3840.2,3072.16
211775,06/07/2017,Chicken Fajita Wrap,Madison,USA,1.62,8.1,403,652.86,3264.3,2611.44
211776,07/07/2017,Apple Juice,Toronto,CAN,2.19,10.94,311,680.47,3402.34,2721.87
211777,08/07/2017,Sparkling Water,Portland,USA,2.03,10.14,428,867.98,4339.92,3471.94
211778,09/07/2017,Blueberry Muffin,Paris,FRA,2.04,10.22,407,831.91,4159.54,3327.63
211779,10/07/2017,Tomato Juice,Odense,DNK,0.66,3.32,214,142.1,710.48,568.38
211780,11/07/2017,Blueberry Muffin,Dublin,IRL,2,10.02,558,1118.23,5591.16,4472.93
211781,12/07/2017,Toast,Edinburgh,GBR,1.16,5.78,436,504.02,2520.08,2016.06
211782,13/07/2017,Chocolate Twist,Portland,USA,0.64,3.2,282,180.48,902.4,721.92
211783,14/07/2017,Apple Juice,Brussels,BEL,0.88,4.4,246,216.48,1082.4,865.92
211784,15/07/2017,Cheese & Pickle Sandwich,Boston,USA,2,9.98,422,842.31,4211.56,3369.25
211785,16/07/2017,Chicken Fajita Wrap,Austin,USA,1.67,8.34,328,547.1,2735.52,2188.42
211786,17/07/2017,Tuna Melt Panini,Edinburgh,GBR,1.91,9.56,562,1074.54,5372.72,4298.18
211787,18/07/2017,Cheese & Pickle Sandwich,Manchester,GBR,1.43,7.16,280,400.96,2004.8,1603.84
211788,19/07/2017,Tea,Birmingham,GBR,0.91,4.54,435,394.98,1974.9,1579.92
211789,20/07/2017,Fruit Box,Paris,FRA,0.72,3.6,345,248.4,1242,993.6
211790,21/07/2017,Peach Juice,San Francisco,USA,1.23,6.16,328,404.1,2020.48,1616.38
211791,22/07/2017,Orange Juice,Dublin,IRL,1.95,9.74,228,444.14,2220.72,1776.58
211792,23/07/2017,Chicken Salad Sandwich,Birmingham,GBR,1.86,9.32,346,644.94,3224.72,2579.78
211793,24/07/2017,Blueberry Muffin,Toulouse,FRA,2.03,10.14,400,811.2,4056,3244.8
211794,25/07/2017,Tomato Juice,Boston,USA,1.21,6.06,274,332.09,1660.44,1328.35
211795,26/07/2017,Tea,Toronto,CAN,1,5,251,251,1255,1004
211796,27/07/2017,BLT Sandwich,Potsdam,DEU,0.69,3.46,496,343.23,1716.16,1372.93
211797,28/07/2017,Ham & Cheese Toastie,Austin,USA,1.33,6.64,314,416.99,2084.96,1667.97
211798,29/07/2017,Tuna Melt Panini,Paris,FRA,1.2,5.98,259,309.76,1548.82,1239.06
211799,30/07/2017,Chocolate Twist,Birmingham,GBR,0.87,4.36,263,229.34,1146.68,917.34
211800,31/07/2017,Apple Juice,Kraków,POL,1.67,8.36,533,891.18,4455.88,3564.7
211801,01/08/2017,Orange Juice,Boston,USA,1.82,9.08,202,366.83,1834.16,1467.33
211802,02/08/2017,Butter Croissant,Vancouver,CAN,1.91,9.56,207,395.78,1978.92,1583.14
211803,03/08/2017,Chicken Salad Sandwich,Stockholm,SWE,1.22,6.12,560,685.44,3427.2,2741.76
211804,04/08/2017,Lemon & Ginger Tea,Hamilton,NZL,1.86,9.3,286,531.96,2659.8,2127.84
211805,05/08/2017,Chocolate Twist,Paris,FRA,0.65,3.24,591,382.97,1914.84,1531.87
211806,06/08/2017,Chicken Salad Sandwich,Portland,USA,1.34,6.7,245,328.3,1641.5,1313.2
211807,07/08/2017,Tuna Melt Panini,Lille,FRA,0.63,3.14,299,187.77,938.86,751.09
211808,08/08/2017,Porridge,Melbourne,AUS,2.04,10.18,488,993.57,4967.84,3974.27
211809,09/08/2017,BLT Sandwich,Kraków,POL,0.93,4.64,516,478.85,2394.24,1915.39
211810,10/08/2017,Butter Croissant,Strasbourg,FRA,1.67,8.34,334,557.11,2785.56,2228.45
211811,11/08/2017,Ham & Cheese Toastie,Lausanne,CHE,0.85,4.24,507,429.94,2149.68,1719.74
211812,12/08/2017,Almond Croissant,Hamburg,DEU,1.54,7.68,291,446.98,2234.88,1787.9
211813,13/08/2017,Peach Juice,Kraków,POL,0.98,4.92,283,278.47,1392.36,1113.89
211814,14/08/2017,Porridge,Edinburgh,GBR,0.81,4.06,551,447.41,2237.06,1789.65
211815,15/08/2017,Green Tea,Albuquerque,USA,1.95,9.76,557,1087.26,5436.32,4349.06
211816,16/08/2017,BLT Sandwich,Canberra,AUS,1.5,7.5,344,516,2580,2064
211817,17/08/2017,Tuna Melt Panini,Galway,IRL,1.22,6.1,313,381.86,1909.3,1527.44
211818,18/08/2017,Lemon & Ginger Tea,Sønderborg,DNK,0.97,4.86,230,223.56,1117.8,894.24
211819,19/08/2017,Lemon & Ginger Tea,Auckland,NZL,1.51,7.54,378,570.02,2850.12,2280.1
211820,20/08/2017,Coffee,Boston,USA,1.18,5.9,438,516.84,2584.2,2067.36
211821,21/08/2017,BLT Sandwich,Sønderborg,DNK,1.51,7.54,201,303.11,1515.54,1212.43
211822,22/08/2017,Cheese & Pickle Sandwich,San Francisco,USA,2.08,10.42,398,829.43,4147.16,3317.73
211823,23/08/2017,Apple Juice,Auckland,NZL,1.17,5.86,497,582.48,2912.42,2329.94
211824,24/08/2017,Toast,Vancouver,CAN,1.35,6.76,558,754.42,3772.08,3017.66
211825,25/08/2017,Chocolate Chip Muffin,Berlin,DEU,2.1,10.5,378,793.8,3969,3175.2
211826,26/08/2017,Ham & Cheese Toastie,Edinburgh,GBR,0.98,4.9,542,531.16,2655.8,2124.64
211827,27/08/2017,Cheese & Pickle Sandwich,Kirkland,USA,2.12,10.58,459,971.24,4856.22,3884.98
211828,28/08/2017,Ham & Cheese Toastie,London,GBR,1.28,6.38,431,549.96,2749.78,2199.82
211829,29/08/2017,Tomato Juice,Gdańsk,POL,1.12,5.6,437,489.44,2447.2,1957.76
211830,30/08/2017,Lemon & Ginger Tea,Kirkland,USA,0.97,4.86,538,522.94,2614.68,2091.74
211831,31/08/2017,BLT Sandwich,Galway,IRL,1.87,9.36,213,398.74,1993.68,1594.94
211832,01/09/2017,Blueberry Muffin,Sydney,AUS,1.25,6.26,233,291.72,1458.58,1166.86
211833,02/09/2017,Sparkling Water,Kirkland,USA,0.69,3.44,384,264.19,1320.96,1056.77
211834,03/09/2017,Almond Croissant,Southampton,GBR,1.8,8.98,592,1063.23,5316.16,4252.93
211835,04/09/2017,Porridge,Berlin,DEU,1.69,8.44,515,869.32,4346.6,3477.28
211836,05/09/2017,Lemon & Ginger Tea,Southampton,GBR,1.12,5.58,373,416.27,2081.34,1665.07
211837,06/09/2017,Cheese & Pickle Sandwich,Tromsø,NOR,1.96,9.78,360,704.16,3520.8,2816.64
211838,07/09/2017,Almond Croissant,Galway,IRL,1.41,7.04,411,578.69,2893.44,2314.75
211839,08/09/2017,Blueberry Muffin,Boston,USA,1.69,8.46,469,793.55,3967.74,3174.19
211840,09/09/2017,Tea,Portland,USA,2.07,10.36,402,832.94,4164.72,3331.78
211841,10/09/2017,Porridge,Dresden,DEU,0.64,3.18,365,232.14,1160.7,928.56
211842,11/09/2017,Tea,Albuquerque,USA,0.62,3.1,229,141.98,709.9,567.92
211843,12/09/2017,Tuna Melt Panini,Toronto,CAN,1.4,6.98,369,515.12,2575.62,2060.5
211844,13/09/2017,Chocolate Chip Muffin,Tromsø,NOR,1.96,9.82,536,1052.7,5263.52,4210.82
211845,14/09/2017,Orange Juice,Glasgow,GBR,0.71,3.54,437,309.4,1546.98,1237.58
211846,15/09/2017,Tea,Paris,FRA,2.14,10.72,282,604.61,3023.04,2418.43
211847,16/09/2017,Peach Juice,Potsdam,DEU,1.55,7.76,308,478.02,2390.08,1912.06
211848,17/09/2017,Toast,Katowice,POL,1.92,9.6,492,944.64,4723.2,3778.56
211849,18/09/2017,Sparkling Water,Geneva,CHE,1.92,9.6,382,733.44,3667.2,2933.76
211850,19/09/2017,Tomato Juice,Hamburg,DEU,1.74,8.68,261,453.1,2265.48,1812.38
211851,20/09/2017,Almond Croissant,Stockholm,SWE,1.76,8.78,535,939.46,4697.3,3757.84
211852,21/09/2017,Orange Juice,Dublin,IRL,1.96,9.78,598,1169.69,5848.44,4678.75
211853,22/09/2017,Chocolate Twist,Lille,FRA,2.06,10.3,299,615.94,3079.7,2463.76
211854,23/09/2017,Peach Juice,Munich,DEU,1.62,8.08,240,387.84,1939.2,1551.36
211855,24/09/2017,Ham & Cheese Toastie,Dublin,IRL,2.1,10.5,501,1052.1,5260.5,4208.4
211856,25/09/2017,Chocolate Twist,Gdańsk,POL,2.14,10.72,501,1074.14,5370.72,4296.58
211857,26/09/2017,Orange Juice,Melbourne,AUS,0.74,3.68,440,323.84,1619.2,1295.36
211858,27/09/2017,Still Water,Graz,AUT,1.52,7.58,270,409.32,2046.6,1637.28
211859,28/09/2017,Apple Juice,Katowice,POL,0.66,3.32,416,276.22,1381.12,1104.9
211860,29/09/2017,Tomato Juice,Kirkland,USA,1.16,5.82,456,530.78,2653.92,2123.14
211861,30/09/2017,Chicken Salad Sandwich,Salzburg,AUT,2.14,10.7,341,729.74,3648.7,2918.96
211862,01/10/2017,Ham & Cheese Toastie,San Francisco,USA,1.15,5.76,265,305.28,1526.4,1221.12
211863,02/10/2017,Ham & Cheese Toastie,Galway,IRL,1.58,7.88,587,925.11,4625.56,3700.45
211864,03/10/2017,Almond Croissant,Toulouse,FRA,1.2,6,368,441.6,2208,1766.4
211865,04/10/2017,Ham & Cheese Toastie,Paris,FRA,0.9,4.52,432,390.53,1952.64,1562.11
211866,05/10/2017,Toast,San Diego,USA,2.02,10.12,469,949.26,4746.28,3797.02
211867,06/10/2017,Fruit Box,San Francisco,USA,2.02,10.1,482,973.64,4868.2,3894.56
211868,07/10/2017,Orange Juice,Vancouver,CAN,2.01,10.04,549,1102.39,5511.96,4409.57
211869,08/10/2017,Ham & Cheese Toastie,Graz,AUT,1.11,5.56,421,468.15,2340.76,1872.61
211870,09/10/2017,Tuna Melt Panini,Austin,USA,1.44,7.22,421,607.92,3039.62,2431.7
211871,10/10/2017,Apple Juice,Odense,DNK,2.18,10.92,258,563.47,2817.36,2253.89
211872,11/10/2017,Blueberry Muffin,Austin,USA,2,10,436,872,4360,3488
211873,12/10/2017,Tuna Melt Panini,Canberra,AUS,0.61,3.06,454,277.85,1389.24,1111.39
211874,13/10/2017,Butter Croissant,Kirkland,USA,0.81,4.06,399,323.99,1619.94,1295.95
211875,14/10/2017,Almond Croissant,Austin,USA,1.62,8.1,580,939.6,4698,3758.4
211876,15/10/2017,Blueberry Muffin,Madison,USA,1.51,7.54,537,809.8,4048.98,3239.18
211877,16/10/2017,Coffee,Lille,FRA,1.4,7,508,711.2,3556,2844.8
211878,17/10/2017,Ham & Cheese Toastie,Lausanne,CHE,1.35,6.74,536,722.53,3612.64,2890.11
211879,18/10/2017,Tea,Gdańsk,POL,1.45,7.24,230,333.04,1665.2,1332.16
211880,19/10/2017,Sparkling Water,Manchester,GBR,1.18,5.88,435,511.56,2557.8,2046.24
211881,20/10/2017,Tomato Juice,Dublin,IRL,1,4.98,269,267.92,1339.62,1071.7
211882,21/10/2017,BLT Sandwich,Hamburg,DEU,2.06,10.28,490,1007.44,5037.2,4029.76
211883,22/10/2017,Lemon & Ginger Tea,Brussels,BEL,0.8,4,206,164.8,824,659.2
211884,23/10/2017,Tea,Auckland,NZL,1.61,8.06,438,706.06,3530.28,2824.22
211885,24/10/2017,Green Tea,Manchester,GBR,0.96,4.78,288,275.33,1376.64,1101.31
211886,25/10/2017,Tuna Melt Panini,Canberra,AUS,1.05,5.26,488,513.38,2566.88,2053.5
211887,26/10/2017,Sparkling Water,Potsdam,DEU,1.18,5.92,386,457.02,2285.12,1828.1
211888,27/10/2017,Almond Croissant,Toulouse,FRA,1.18,5.9,365,430.7,2153.5,1722.8
211889,28/10/2017,Chicken Fajita Wrap,Portland,USA,0.83,4.14,217,179.68,898.38,718.7
211890,29/10/2017,Toast,Vancouver,CAN,0.7,3.52,334,235.14,1175.68,940.54
211891,30/10/2017,Orange Juice,Edinburgh,GBR,1.14,5.68,442,502.11,2510.56,2008.45
211892,31/10/2017,Peach Juice,Portland,USA,0.9,4.48,425,380.8,1904,1523.2
211893,01/11/2017,Almond Croissant,Vancouver,CAN,1.22,6.12,441,539.78,2698.92,2159.14
211894,02/11/2017,Toast,Kirkland,USA,0.92,4.58,525,480.9,2404.5,1923.6
211895,03/11/2017,Sparkling Water,Sønderborg,DNK,1.18,5.92,453,536.35,2681.76,2145.41
211896,04/11/2017,Tuna Melt Panini,Canberra,AUS,1.13,5.66,499,564.87,2824.34,2259.47
211897,05/11/2017,Orange Juice,Boston,USA,1.63,8.14,334,543.75,2718.76,2175.01
211898,06/11/2017,Blueberry Muffin,Madison,USA,1.52,7.58,306,463.9,2319.48,1855.58
211899,07/11/2017,Porridge,Hamburg,DEU,2.07,10.36,393,814.3,4071.48,3257.18
211900,08/11/2017,Lemon & Ginger Tea,San Francisco,USA,0.84,4.2,407,341.88,1709.4,1367.52
211901,09/11/2017,Toast,Kirkland,USA,1.48,7.42,273,405.13,2025.66,1620.53
211902,10/11/2017,Chicken Salad Sandwich,Geneva,CHE,1.98,9.9,536,1061.28,5306.4,4245.12
211903,11/11/2017,Porridge,Seattle,USA,1.4,7.02,204,286.42,1432.08,1145.66
211904,12/11/2017,Fruit Box,Madison,USA,0.95,4.76,432,411.26,2056.32,1645.06
211905,13/11/2017,Green Tea,Canberra,AUS,0.93,4.66,291,271.21,1356.06,1084.85
211906,14/11/2017,Blueberry Muffin,Kirkland,USA,1.01,5.04,594,598.75,2993.76,2395.01
211907,15/11/2017,Chicken Fajita Wrap,Kirkland,USA,0.81,4.06,254,206.25,1031.24,824.99
211908,16/11/2017,Butter Croissant,San Diego,USA,1.55,7.74,513,794.12,3970.62,3176.5
211909,17/11/2017,Tomato Juice,Berlin,DEU,1.33,6.66,491,654.01,3270.06,2616.05
211910,18/11/2017,BLT Sandwich,Madison,USA,2.1,10.5,461,968.1,4840.5,3872.4
211911,19/11/2017,Blueberry Muffin,Glasgow,GBR,0.78,3.88,258,200.21,1001.04,800.83
211912,20/11/2017,Green Tea,Cardiff,GBR,0.6,3.02,464,280.26,1401.28,1121.02
211913,21/11/2017,Tomato Juice,Auckland,NZL,1.65,8.26,533,880.52,4402.58,3522.06
211914,22/11/2017,Almond Croissant,Berlin,DEU,1.54,7.7,270,415.8,2079,1663.2
211915,23/11/2017,Coffee,Toulouse,FRA,1.56,7.8,252,393.12,1965.6,1572.48
211916,24/11/2017,Tuna Melt Panini,Sønderborg,DNK,1.57,7.86,397,624.08,3120.42,2496.34
211917,25/11/2017,Green Tea,San Diego,USA,1.3,6.5,240,312,1560,1248
211918,26/11/2017,Tuna Melt Panini,Auckland,NZL,1.62,8.12,317,514.81,2574.04,2059.23
211919,27/11/2017,Sparkling Water,Southampton,GBR,0.76,3.8,523,397.48,1987.4,1589.92
211920,28/11/2017,Almond Croissant,Stuttgart,DEU,1.31,6.54,573,749.48,3747.42,2997.94
211921,29/11/2017,Toast,Southampton,GBR,1.4,7,420,588,2940,2352
211922,30/11/2017,Chocolate Chip Muffin,Copenhagan,DNK,1.02,5.1,344,350.88,1754.4,1403.52
211923,01/12/2017,Tomato Juice,Stuttgart,DEU,1.08,5.38,446,479.9,2399.48,1919.58
211924,02/12/2017,Chicken Salad Sandwich,Potsdam,DEU,1.99,9.96,599,1193.21,5966.04,4772.83
211925,03/12/2017,Toast,Hamilton,NZL,1.81,9.04,278,502.62,2513.12,2010.5
211926,04/12/2017,Porridge,Manchester,GBR,1.61,8.04,435,699.48,3497.4,2797.92
211927,05/12/2017,Ham & Cheese Toastie,Tromsø,NOR,0.7,3.5,555,388.5,1942.5,1554
211928,06/12/2017,Cheese & Pickle Sandwich,Kraków,POL,1.96,9.8,563,1103.48,5517.4,4413.92
211929,07/12/2017,Coffee,Graz,AUT,1.51,7.54,590,889.72,4448.6,3558.88
211930,08/12/2017,Chocolate Twist,Potsdam,DEU,1.19,5.96,530,631.76,3158.8,2527.04
211931,09/12/2017,Sparkling Water,Copenhagan,DNK,1.18,5.9,309,364.62,1823.1,1458.48
211932,10/12/2017,Butter Croissant,Seattle,USA,1.48,7.42,550,816.2,4081,3264.8
211933,11/12/2017,Lemon & Ginger Tea,Austin,USA,1.93,9.66,546,1054.87,5274.36,4219.49
211934,12/12/2017,Still Water,Hamilton,NZL,2.03,10.16,470,955.04,4775.2,3820.16
211935,13/12/2017,Coffee,Potsdam,DEU,1.23,6.14,339,416.29,2081.46,1665.17
211936,14/12/2017,Chicken Salad Sandwich,Austin,USA,1.61,8.06,228,367.54,1837.68,1470.14
211937,15/12/2017,Tuna Melt Panini,Salzburg,AUT,1.19,5.94,583,692.6,3463.02,2770.42
211938,16/12/2017,Peach Juice,Dublin,IRL,1.61,8.06,574,925.29,4626.44,3701.15
211939,17/12/2017,Toast,Cardiff,GBR,2.04,10.22,399,815.56,4077.78,3262.22
211940,18/12/2017,Tuna Melt Panini,Cardiff,GBR,1.94,9.68,218,422.05,2110.24,1688.19
211941,19/12/2017,Butter Croissant,San Diego,USA,1.13,5.66,383,433.56,2167.78,1734.22
211942,20/12/2017,Green Tea,Lausanne,CHE,1.18,5.9,430,507.4,2537,2029.6
211943,21/12/2017,Fruit Box,Brussels,BEL,1.22,6.1,267,325.74,1628.7,1302.96
211944,22/12/2017,Fruit Box,Graz,AUT,1.72,8.62,213,367.21,1836.06,1468.85
211945,23/12/2017,Apple Juice,Toulouse,FRA,1.98,9.92,413,819.39,4096.96,3277.57
211946,24/12/2017,Chicken Fajita Wrap,Sønderborg,DNK,1.05,5.26,591,621.73,3108.66,2486.93
211947,25/12/2017,Still Water,Vancouver,CAN,2.1,10.48,357,748.27,3741.36,2993.09
211948,26/12/2017,Green Tea,Graz,AUT,1.34,6.72,331,444.86,2224.32,1779.46
211949,27/12/2017,Cheese & Pickle Sandwich,Stuttgart,DEU,0.77,3.84,335,257.28,1286.4,1029.12
211950,28/12/2017,Lemon & Ginger Tea,Vancouver,CAN,2.13,10.64,599,1274.67,6373.36,5098.69
211951,29/12/2017,Ham & Cheese Toastie,San Francisco,USA,1.16,5.82,450,523.8,2619,2095.2
211952,30/12/2017,Orange Juice,Seattle,USA,0.76,3.8,276,209.76,1048.8,839.04
211953,31/12/2017,Tuna Melt Panini,Melbourne,AUS,1.92,9.58,507,971.41,4857.06,3885.65
211954,01/01/2017,Chicken Salad Sandwich,Vancouver,CAN,1.88,9.42,279,525.64,2628.18,2102.54
211955,02/01/2017,Blueberry Muffin,Auckland,NZL,1.44,7.2,286,411.84,2059.2,1647.36
211956,03/01/2017,Coffee,London,GBR,1.82,9.08,563,1022.41,5112.04,4089.63
211957,04/01/2017,Porridge,Potsdam,DEU,1.15,5.76,468,539.14,2695.68,2156.54
211958,05/01/2017,Apple Juice,Lausanne,CHE,2.08,10.42,391,814.84,4074.22,3259.38
211959,06/01/2017,Fruit Box,Canberra,AUS,0.84,4.22,209,176.4,881.98,705.58
211960,07/01/2017,Ham & Cheese Toastie,Odense,DNK,0.96,4.8,536,514.56,2572.8,2058.24
211961,08/01/2017,Chocolate Twist,Dresden,DEU,2.08,10.42,528,1100.35,5501.76,4401.41
211962,09/01/2017,Tuna Melt Panini,Boston,USA,1.28,6.42,541,694.64,3473.22,2778.58
211963,10/01/2017,Sparkling Water,Boston,USA,1.91,9.54,211,402.59,2012.94,1610.35
211964,11/01/2017,Butter Croissant,Madison,USA,1.29,6.44,297,382.54,1912.68,1530.14
211965,12/01/2017,Tuna Melt Panini,London,GBR,1.87,9.34,279,521.17,2605.86,2084.69
211966,13/01/2017,Chicken Fajita Wrap,Manchester,GBR,1.49,7.44,438,651.74,3258.72,2606.98
211967,14/01/2017,Chocolate Twist,Portland,USA,0.98,4.9,337,330.26,1651.3,1321.04
211968,15/01/2017,Cheese & Pickle Sandwich,Brussels,BEL,0.84,4.18,365,305.14,1525.7,1220.56
211969,16/01/2017,Sparkling Water,Galway,IRL,1.7,8.52,273,465.19,2325.96,1860.77
211970,17/01/2017,Tuna Melt Panini,Graz,AUT,0.88,4.4,371,326.48,1632.4,1305.92
211971,18/01/2017,Fruit Box,Cardiff,GBR,1.8,8.98,294,528.02,2640.12,2112.1
211972,19/01/2017,Tea,Stuttgart,DEU,1.74,8.68,238,413.17,2065.84,1652.67
211973,20/01/2017,Still Water,Manchester,GBR,2.18,10.92,202,441.17,2205.84,1764.67
211974,21/01/2017,Still Water,Canberra,AUS,0.6,3,515,309,1545,1236
211975,22/01/2017,Still Water,Potsdam,DEU,1.77,8.86,210,372.12,1860.6,1488.48
211976,23/01/2017,Blueberry Muffin,Strasbourg,FRA,1.84,9.22,565,1041.86,5209.3,4167.44
211977,24/01/2017,Green Tea,Cardiff,GBR,1.91,9.56,400,764.8,3824,3059.2
211978,25/01/2017,Sparkling Water,Odense,DNK,1.43,7.16,419,600.01,3000.04,2400.03
211979,26/01/2017,Peach Juice,Cardiff,GBR,1.74,8.7,212,368.88,1844.4,1475.52
211980,27/01/2017,Apple Juice,Kirkland,USA,1.51,7.54,310,467.48,2337.4,1869.92
211981,28/01/2017,Cheese & Pickle Sandwich,Gdańsk,POL,1.52,7.58,597,905.05,4525.26,3620.21
211982,29/01/2017,Tea,Hamburg,DEU,0.97,4.84,466,451.09,2255.44,1804.35
211983,30/01/2017,Orange Juice,Vancouver,CAN,1.7,8.48,329,557.98,2789.92,2231.94
211984,31/01/2017,Blueberry Muffin,Cardiff,GBR,1.6,8.02,323,518.09,2590.46,2072.37
211985,01/02/2017,Apple Juice,Copenhagan,DNK,0.98,4.92,260,255.84,1279.2,1023.36
211986,02/02/2017,Tuna Melt Panini,Birmingham,GBR,1.54,7.72,224,345.86,1729.28,1383.42
211987,03/02/2017,Chicken Salad Sandwich,Kirkland,USA,1.19,5.94,449,533.41,2667.06,2133.65
211988,04/02/2017,BLT Sandwich,Portland,USA,2.14,10.72,439,941.22,4706.08,3764.86
211989,05/02/2017,Ham & Cheese Toastie,Odense,DNK,1.96,9.8,394,772.24,3861.2,3088.96
211990,06/02/2017,Porridge,Edinburgh,GBR,1.44,7.22,416,600.7,3003.52,2402.82
211991,07/02/2017,Fruit Box,Toronto,CAN,1.2,5.98,462,552.55,2762.76,2210.21
211992,08/02/2017,Cheese & Pickle Sandwich,Albuquerque,USA,1.8,9,373,671.4,3357,2685.6
211993,09/02/2017,BLT Sandwich,Graz,AUT,2.18,10.88,534,1161.98,5809.92,4647.94
211994,10/02/2017,Tomato Juice,Dresden,DEU,2.1,10.52,435,915.24,4576.2,3660.96
211995,11/02/2017,Tomato Juice,Odense,DNK,1.27,6.36,271,344.71,1723.56,1378.85
211996,12/02/2017,Peach Juice,San Francisco,USA,1.74,8.7,399,694.26,3471.3,2777.04
211997,13/02/2017,Blueberry Muffin,London,GBR,1.74,8.72,254,442.98,2214.88,1771.9
211998,14/02/2017,BLT Sandwich,Portland,USA,1.22,6.08,455,553.28,2766.4,2213.12
211999,15/02/2017,Apple Juice,Auckland,NZL,1.92,9.58,292,559.47,2797.36,2237.89
212000,16/02/2017,Tuna Melt Panini,Boston,USA,1.25,6.26,545,682.34,3411.7,2729.36
212001,17/02/2017,Fruit Box,Madison,USA,1.76,8.8,548,964.48,4822.4,3857.92
212002,18/02/2017,Butter Croissant,Austin,USA,2,10,265,530,2650,2120
212003,19/02/2017,Ham & Cheese Toastie,Strasbourg,FRA,1.48,7.4,312,461.76,2308.8,1847.04
212004,20/02/2017,Tea,Lille,FRA,1.5,7.48,311,465.26,2326.28,1861.02
212005,21/02/2017,Porridge,Graz,AUT,0.86,4.32,490,423.36,2116.8,1693.44
212006,22/02/2017,Apple Juice,Portland,USA,2.1,10.52,561,1180.34,5901.72,4721.38
212007,23/02/2017,Still Water,Gdańsk,POL,1.97,9.86,482,950.5,4752.52,3802.02
212008,24/02/2017,Orange Juice,Albuquerque,USA,1.96,9.78,372,727.63,3638.16,2910.53
212009,25/02/2017,Butter Croissant,Southampton,GBR,1.43,7.14,511,729.71,3648.54,2918.83
212010,26/02/2017,Still Water,Gdańsk,POL,0.67,3.34,263,175.68,878.42,702.74
212011,27/02/2017,Fruit Box,Melbourne,AUS,1.29,6.44,438,564.14,2820.72,2256.58
