Order ID,Date,Product,Town,Country Code,  UnitCost  ,  UnitPrice  ,SalesQuantity, TotalCost , TotalPrice ,TotalProfit
442673,21/02/2018,Butter Croissant,Potsdam,DEU,0.95,4.73,367,347.18,1735.91,1388.73
442674,22/02/2018,Blueberry Muffin,Portland,USA,0.73,3.66,173,126.64,633.18,506.54
442675,23/02/2018,Still Water,Paris,FRA,1.03,5.14,157,161.4,806.98,645.58
442676,24/02/2018,Fruit Box,Hamburg,DEU,0.34,1.69,274,92.61,463.06,370.45
442677,25/02/2018,Chicken Salad Sandwich,Lille,FRA,0.95,4.77,99,94.45,472.23,377.78
442678,26/02/2018,Butter Croissant,Birmingham,GBR,0.62,3.1,240,148.8,744,595.2
442679,27/02/2018,Apple Juice,Katowice,POL,0.8,4.01,259,207.72,1038.59,830.87
442680,28/02/2018,Chocolate Chip Muffin,Sønderborg,DNK,0.86,4.29,144,123.55,617.76,494.21
442681,28/02/2018,Peach Juice,Tromsø,NOR,1.04,5.18,328,339.81,1699.04,1359.23
442682,01/03/2018,Tuna Melt Panini,Salzburg,AUT,0.44,2.19,72,31.54,157.68,126.14
442683,02/03/2018,Toast,Galway,IRL,0.53,2.65,302,160.06,800.3,640.24
442684,03/03/2018,Chocolate Chip Muffin,Sydney,AUS,0.67,3.35,89,59.63,298.15,238.52
442685,04/03/2018,Butter Croissant,Lille,FRA,0.55,2.74,314,172.07,860.36,688.29
442686,05/03/2018,Peach Juice,Stockholm,SWE,0.95,4.74,255,241.74,1208.7,966.96
442687,06/03/2018,Peach Juice,Southampton,GBR,1.09,5.45,90,98.1,490.5,392.4
442688,07/03/2018,Peach Juice,London,GBR,0.71,3.54,249,176.29,881.46,705.17
442689,08/03/2018,BLT Sandwich,Stockholm,SWE,0.31,1.56,241,75.19,375.96,300.77
442690,09/03/2018,BLT Sandwich,Copenhagan,DNK,0.79,3.97,340,269.96,1349.8,1079.84
442691,10/03/2018,Chicken Salad Sandwich,Graz,AUT,0.65,3.24,343,222.26,1111.32,889.06
442692,11/03/2018,Tea,Portland,USA,0.5,2.49,139,69.22,346.11,276.89
442693,12/03/2018,Chicken Fajita Wrap,Hamburg,DEU,0.58,2.92,315,183.96,919.8,735.84
442694,13/03/2018,Chicken Fajita Wrap,Gdańsk,POL,0.57,2.87,210,120.54,602.7,482.16
442695,14/03/2018,Green Tea,Munich,DEU,0.6,2.99,266,159.07,795.34,636.27
442696,15/03/2018,Lemon & Ginger Tea,Lausanne,CHE,0.74,3.7,72,53.28,266.4,213.12
442697,16/03/2018,Tomato Juice,Stockholm,SWE,0.69,3.44,294,202.27,1011.36,809.09
442698,17/03/2018,Almond Croissant,Auckland,NZL,0.54,2.72,236,128.38,641.92,513.54
442699,18/03/2018,Almond Croissant,Melbourne,AUS,0.68,3.38,145,98.02,490.1,392.08
442700,19/03/2018,Tomato Juice,Copenhagan,DNK,0.87,4.37,380,332.12,1660.6,1328.48
442701,20/03/2018,Chicken Fajita Wrap,Melbourne,AUS,0.86,4.31,135,116.37,581.85,465.48
442702,21/03/2018,Green Tea,Stockholm,SWE,0.47,2.33,98,45.67,228.34,182.67
442703,22/03/2018,Apple Juice,Stockholm,SWE,0.68,3.41,313,213.47,1067.33,853.86
442704,23/03/2018,Still Water,Katowice,POL,0.98,4.88,219,213.74,1068.72,854.98
442705,24/03/2018,Lemon & Ginger Tea,Sydney,AUS,0.99,4.94,224,221.31,1106.56,885.25
442706,25/03/2018,Blueberry Muffin,Geneva,CHE,0.73,3.65,59,43.07,215.35,172.28
442707,26/03/2018,Tuna Melt Panini,Cardiff,GBR,0.66,3.3,190,125.4,627,501.6
442708,27/03/2018,Granola Bar,Manchester,GBR,1.04,5.22,243,253.69,1268.46,1014.77
442709,28/03/2018,Green Tea,Brussels,BEL,0.59,2.94,174,102.31,511.56,409.25
442710,29/03/2018,Coffee,Graz,AUT,0.56,2.82,188,106.03,530.16,424.13
442711,30/03/2018,Coffee,San Francisco,USA,0.82,4.1,88,72.16,360.8,288.64
442712,31/03/2018,Granola Bar,Tromsø,NOR,0.49,2.43,155,75.33,376.65,301.32
442713,01/04/2018,Porridge,Berlin,DEU,0.44,2.2,259,113.96,569.8,455.84
442714,02/04/2018,Almond Croissant,Albuquerque,USA,0.32,1.6,312,99.84,499.2,399.36
442715,03/04/2018,Chicken Fajita Wrap,Toronto,CAN,0.7,3.52,290,204.16,1020.8,816.64
442716,04/04/2018,Apple Juice,Austin,USA,0.92,4.62,249,230.08,1150.38,920.3
442717,05/04/2018,Tomato Juice,Paris,FRA,0.89,4.47,381,340.61,1703.07,1362.46
442718,06/04/2018,Coffee,Sønderborg,DNK,0.57,2.86,332,189.9,949.52,759.62
442719,07/04/2018,Cheese & Pickle Sandwich,Auckland,NZL,0.32,1.59,139,44.2,221.01,176.81
442720,08/04/2018,Peach Juice,Edinburgh,GBR,0.93,4.65,244,226.92,1134.6,907.68
442721,09/04/2018,Green Tea,Odense,DNK,0.71,3.57,139,99.25,496.23,396.98
442722,10/04/2018,Sparkling Water,Geneva,CHE,0.41,2.03,248,100.69,503.44,402.75
442723,11/04/2018,Peach Juice,Copenhagan,DNK,0.73,3.67,80,58.72,293.6,234.88
442724,12/04/2018,Toast,Galway,IRL,0.3,1.5,265,79.5,397.5,318
442725,13/04/2018,Chicken Salad Sandwich,Portland,USA,1.05,5.24,339,355.27,1776.36,1421.09
442726,14/04/2018,Porridge,Potsdam,DEU,0.64,3.19,341,217.56,1087.79,870.23
442727,15/04/2018,Tea,Birmingham,GBR,0.85,4.23,97,82.06,410.31,328.25
442728,16/04/2018,Fruit Box,Strasbourg,FRA,1.09,5.45,361,393.49,1967.45,1573.96
442729,17/04/2018,Sparkling Water,Potsdam,DEU,0.91,4.53,223,202.04,1010.19,808.15
442730,18/04/2018,Cheese & Pickle Sandwich,Manchester,GBR,0.8,4.01,320,256.64,1283.2,1026.56
442731,19/04/2018,Tomato Juice,Glasgow,GBR,1.07,5.36,169,181.17,905.84,724.67
442732,20/04/2018,Cheese & Pickle Sandwich,Edinburgh,GBR,0.99,4.94,104,102.75,513.76,411.01
442733,21/04/2018,Peach Juice,Albuquerque,USA,0.99,4.94,138,136.34,681.72,545.38
442734,22/04/2018,Still Water,Glasgow,GBR,0.9,4.49,112,100.58,502.88,402.3
442735,23/04/2018,Ham & Cheese Toastie,Birmingham,GBR,0.4,2.01,293,117.79,588.93,471.14
442736,24/04/2018,Tea,Hamilton,NZL,0.82,4.1,86,70.52,352.6,282.08
442737,25/04/2018,Fruit Box,Lille,FRA,0.4,2,190,76,380,304
442738,26/04/2018,Fruit Box,Albuquerque,USA,0.42,2.12,86,36.46,182.32,145.86
442739,27/04/2018,Coffee,Vancouver,CAN,0.32,1.6,118,37.76,188.8,151.04
442740,28/04/2018,Lemon & Ginger Tea,Odense,DNK,1,4.98,140,139.44,697.2,557.76
442741,29/04/2018,Tea,Austin,USA,0.85,4.24,111,94.13,470.64,376.51
442742,30/04/2018,Cheese & Pickle Sandwich,Munich,DEU,0.85,4.26,93,79.24,396.18,316.94
442743,01/05/2018,Cheese & Pickle Sandwich,Southampton,GBR,0.73,3.65,199,145.27,726.35,581.08
442744,02/05/2018,Still Water,Copenhagan,DNK,0.72,3.61,276,199.27,996.36,797.09
442745,03/05/2018,Blueberry Muffin,Hamburg,DEU,0.69,3.44,169,116.27,581.36,465.09
442746,04/05/2018,Chicken Fajita Wrap,Dublin,IRL,0.64,3.18,386,245.5,1227.48,981.98
442747,05/05/2018,Lemon & Ginger Tea,Melbourne,AUS,0.81,4.07,98,79.77,398.86,319.09
442748,06/05/2018,Cheese & Pickle Sandwich,Sydney,AUS,0.67,3.34,232,154.98,774.88,619.9
442749,07/05/2018,Apple Juice,Vancouver,CAN,0.91,4.55,300,273,1365,1092
442750,08/05/2018,Lemon & Ginger Tea,Toulouse,FRA,0.87,4.36,97,84.58,422.92,338.34
442751,09/05/2018,Chocolate Chip Muffin,Glasgow,GBR,0.79,3.96,277,219.38,1096.92,877.54
442752,10/05/2018,Peach Juice,Canberra,AUS,0.81,4.03,151,121.71,608.53,486.82
442753,11/05/2018,Green Tea,Paris,FRA,0.46,2.31,171,79,395.01,316.01
442754,12/05/2018,Tuna Melt Panini,Southampton,GBR,0.41,2.07,199,82.39,411.93,329.54
442755,13/05/2018,Butter Croissant,Hamilton,NZL,0.4,1.99,205,81.59,407.95,326.36
442756,14/05/2018,BLT Sandwich,Cardiff,GBR,0.64,3.2,235,150.4,752,601.6
442757,15/05/2018,Sparkling Water,Stuttgart,DEU,0.76,3.79,377,285.77,1428.83,1143.06
442758,16/05/2018,Blueberry Muffin,Austin,USA,0.42,2.08,66,27.46,137.28,109.82
442759,17/05/2018,Apple Juice,Albuquerque,USA,0.78,3.89,371,288.64,1443.19,1154.55
442760,18/05/2018,Almond Croissant,San Diego,USA,0.81,4.03,188,151.53,757.64,606.11
442761,19/05/2018,Porridge,Hamilton,NZL,0.74,3.7,114,84.36,421.8,337.44
442762,20/05/2018,Tuna Melt Panini,Kirkland,USA,0.97,4.85,132,128.04,640.2,512.16
442763,21/05/2018,Fruit Box,Sydney,AUS,0.54,2.7,261,140.94,704.7,563.76
442764,22/05/2018,Chicken Fajita Wrap,Auckland,NZL,0.47,2.34,374,175.03,875.16,700.13
442765,23/05/2018,Cheese & Pickle Sandwich,Sydney,AUS,0.44,2.18,80,34.88,174.4,139.52
442766,24/05/2018,Sparkling Water,Lausanne,CHE,0.71,3.53,62,43.77,218.86,175.09
442767,25/05/2018,Fruit Box,Southampton,GBR,0.56,2.82,66,37.22,186.12,148.9
442768,26/05/2018,Green Tea,Toronto,CAN,0.68,3.4,235,159.8,799,639.2
442769,27/05/2018,BLT Sandwich,Lille,FRA,0.95,4.75,252,239.4,1197,957.6
442770,28/05/2018,Coffee,Katowice,POL,0.58,2.91,213,123.97,619.83,495.86
442771,29/05/2018,Orange Juice,Vancouver,CAN,0.37,1.87,218,81.53,407.66,326.13
442772,30/05/2018,Orange Juice,Portland,USA,0.74,3.71,178,132.08,660.38,528.3
442773,31/05/2018,Green Tea,Paris,FRA,0.94,4.68,269,251.78,1258.92,1007.14
442774,01/06/2018,Chocolate Chip Muffin,Berlin,DEU,0.31,1.55,382,118.42,592.1,473.68
442775,02/06/2018,Cheese & Pickle Sandwich,Potsdam,DEU,0.32,1.61,115,37.03,185.15,148.12
442776,03/06/2018,Still Water,London,GBR,0.59,2.97,244,144.94,724.68,579.74
442777,04/06/2018,Sparkling Water,Paris,FRA,0.3,1.52,246,74.78,373.92,299.14
442778,05/06/2018,Tuna Melt Panini,San Francisco,USA,0.57,2.84,393,223.22,1116.12,892.9
442779,06/06/2018,Chocolate Twist,Sydney,AUS,0.35,1.77,282,99.83,499.14,399.31
442780,07/06/2018,Cheese & Pickle Sandwich,Tromsø,NOR,0.65,3.24,167,108.22,541.08,432.86
442781,08/06/2018,Porridge,Austin,USA,0.53,2.65,58,30.74,153.7,122.96
442782,09/06/2018,Almond Croissant,San Francisco,USA,1.09,5.43,222,241.09,1205.46,964.37
442783,10/06/2018,Porridge,Graz,AUT,0.98,4.92,350,344.4,1722,1377.6
442784,11/06/2018,Blueberry Muffin,Dresden,DEU,0.35,1.74,228,79.34,396.72,317.38
442785,12/06/2018,Chicken Salad Sandwich,Austin,USA,0.86,4.29,396,339.77,1698.84,1359.07
442786,13/06/2018,Orange Juice,Sønderborg,DNK,1.02,5.1,309,315.18,1575.9,1260.72
442787,14/06/2018,Toast,Toulouse,FRA,0.57,2.87,347,199.18,995.89,796.71
442788,15/06/2018,Almond Croissant,Stockholm,SWE,0.4,2,174,69.6,348,278.4
442789,16/06/2018,Peach Juice,Stuttgart,DEU,1,5,192,192,960,768
442790,17/06/2018,Porridge,Toulouse,FRA,0.45,2.25,301,135.45,677.25,541.8
442791,18/06/2018,Porridge,Lille,FRA,1.08,5.41,171,185.02,925.11,740.09
442792,19/06/2018,Tomato Juice,Madison,USA,0.59,2.96,327,193.58,967.92,774.34
442793,20/06/2018,Granola Bar,Albuquerque,USA,0.98,4.88,165,161.04,805.2,644.16
442794,21/06/2018,Peach Juice,Kraków,POL,1.02,5.09,69,70.24,351.21,280.97
442795,22/06/2018,Apple Juice,Portland,USA,0.83,4.13,313,258.54,1292.69,1034.15
442796,23/06/2018,Tuna Melt Panini,Auckland,NZL,0.42,2.08,361,150.18,750.88,600.7
442797,24/06/2018,Granola Bar,Birmingham,GBR,0.42,2.08,115,47.84,239.2,191.36
442798,25/06/2018,Granola Bar,Graz,AUT,0.54,2.7,227,122.58,612.9,490.32
442799,26/06/2018,Orange Juice,Kraków,POL,0.73,3.63,197,143.02,715.11,572.09
442800,27/06/2018,Fruit Box,Tromsø,NOR,0.67,3.35,397,265.99,1329.95,1063.96
442801,28/06/2018,Toast,Galway,IRL,1.01,5.05,311,314.11,1570.55,1256.44
442802,29/06/2018,Sparkling Water,Sønderborg,DNK,0.93,4.64,142,131.78,658.88,527.1
442803,30/06/2018,Blueberry Muffin,Kraków,POL,0.54,2.68,219,117.38,586.92,469.54
442804,01/07/2018,Tuna Melt Panini,Lille,FRA,0.93,4.63,191,176.87,884.33,707.46
442805,02/07/2018,Fruit Box,Geneva,CHE,0.42,2.09,195,81.51,407.55,326.04
442806,03/07/2018,Tea,Madison,USA,0.58,2.9,174,100.92,504.6,403.68
442807,04/07/2018,Ham & Cheese Toastie,Austin,USA,0.88,4.39,318,279.2,1396.02,1116.82
442808,05/07/2018,Cheese & Pickle Sandwich,Lille,FRA,0.69,3.47,167,115.9,579.49,463.59
442809,06/07/2018,Chicken Fajita Wrap,Kirkland,USA,0.66,3.32,76,50.46,252.32,201.86
442810,07/07/2018,Orange Juice,Gdańsk,POL,1.09,5.47,96,105.02,525.12,420.1
442811,08/07/2018,Chocolate Twist,Melbourne,AUS,0.36,1.78,118,42.01,210.04,168.03
442812,09/07/2018,Toast,London,GBR,0.65,3.27,171,111.83,559.17,447.34
442813,10/07/2018,Coffee,Austin,USA,0.54,2.68,53,28.41,142.04,113.63
442814,11/07/2018,Almond Croissant,Sydney,AUS,0.65,3.25,244,158.6,793,634.4
442815,12/07/2018,Fruit Box,Boston,USA,1.02,5.1,74,75.48,377.4,301.92
442816,13/07/2018,Tea,Seattle,USA,0.93,4.66,136,126.75,633.76,507.01
442817,14/07/2018,Still Water,Hamilton,NZL,0.86,4.28,351,300.46,1502.28,1201.82
442818,15/07/2018,Chicken Fajita Wrap,San Diego,USA,0.94,4.69,122,114.44,572.18,457.74
442819,16/07/2018,Still Water,Vancouver,CAN,0.64,3.19,112,71.46,357.28,285.82
442820,17/07/2018,Peach Juice,Cardiff,GBR,0.5,2.49,357,177.79,888.93,711.14
442821,18/07/2018,Tuna Melt Panini,Copenhagan,DNK,0.97,4.87,79,76.95,384.73,307.78
442822,19/07/2018,Fruit Box,San Francisco,USA,0.55,2.76,91,50.23,251.16,200.93
442823,20/07/2018,Coffee,Austin,USA,0.68,3.4,361,245.48,1227.4,981.92
442824,21/07/2018,Chicken Fajita Wrap,Geneva,CHE,0.86,4.29,293,251.39,1256.97,1005.58
442825,22/07/2018,Green Tea,Dresden,DEU,0.62,3.08,367,226.07,1130.36,904.29
442826,23/07/2018,Cheese & Pickle Sandwich,Austin,USA,0.77,3.84,110,84.48,422.4,337.92
442827,24/07/2018,BLT Sandwich,Paris,FRA,0.48,2.41,54,26.03,130.14,104.11
442828,25/07/2018,Green Tea,Gdańsk,POL,1.07,5.36,96,102.91,514.56,411.65
442829,26/07/2018,Tea,Geneva,CHE,0.7,3.51,115,80.73,403.65,322.92
442830,27/07/2018,Peach Juice,London,GBR,0.68,3.41,53,36.15,180.73,144.58
442831,28/07/2018,Apple Juice,Austin,USA,0.34,1.7,306,104.04,520.2,416.16
442832,29/07/2018,Granola Bar,Kirkland,USA,0.62,3.08,147,90.55,452.76,362.21
442833,30/07/2018,Apple Juice,Albuquerque,USA,0.79,3.96,245,194.04,970.2,776.16
442834,31/07/2018,Blueberry Muffin,Toronto,CAN,0.91,4.53,68,61.61,308.04,246.43
442835,01/08/2018,BLT Sandwich,Gdańsk,POL,0.86,4.31,247,212.91,1064.57,851.66
442836,02/08/2018,Chicken Salad Sandwich,Brussels,BEL,1.07,5.37,97,104.18,520.89,416.71
442837,03/08/2018,Cheese & Pickle Sandwich,Berlin,DEU,1.03,5.13,379,388.85,1944.27,1555.42
442838,04/08/2018,Toast,Boston,USA,0.59,2.96,287,169.9,849.52,679.62
442839,05/08/2018,Blueberry Muffin,Lille,FRA,0.37,1.85,281,103.97,519.85,415.88
442840,06/08/2018,Porridge,London,GBR,0.97,4.86,179,173.99,869.94,695.95
442841,07/08/2018,BLT Sandwich,Dresden,DEU,0.97,4.84,97,93.9,469.48,375.58
442842,08/08/2018,Chicken Salad Sandwich,Toulouse,FRA,0.54,2.69,153,82.31,411.57,329.26
442843,09/08/2018,Sparkling Water,Toronto,CAN,1.08,5.38,277,298.05,1490.26,1192.21
442844,10/08/2018,Lemon & Ginger Tea,Katowice,POL,0.67,3.36,340,228.48,1142.4,913.92
442845,11/08/2018,Tuna Melt Panini,Stockholm,SWE,0.44,2.19,227,99.43,497.13,397.7
442846,12/08/2018,Tuna Melt Panini,Cardiff,GBR,0.91,4.55,156,141.96,709.8,567.84
442847,13/08/2018,Chocolate Chip Muffin,Galway,IRL,0.33,1.63,174,56.72,283.62,226.9
442848,14/08/2018,Almond Croissant,Paris,FRA,0.58,2.92,209,122.06,610.28,488.22
442849,15/08/2018,Coffee,Hamburg,DEU,0.73,3.63,372,270.07,1350.36,1080.29
442850,16/08/2018,Green Tea,Toronto,CAN,0.51,2.57,194,99.72,498.58,398.86
442851,17/08/2018,Chicken Salad Sandwich,Potsdam,DEU,1.02,5.1,280,285.6,1428,1142.4
442852,18/08/2018,Tuna Melt Panini,Brussels,BEL,0.9,4.51,333,300.37,1501.83,1201.46
442853,19/08/2018,Fruit Box,Dublin,IRL,0.79,3.97,337,267.58,1337.89,1070.31
442854,20/08/2018,Still Water,Dublin,IRL,0.98,4.88,312,304.51,1522.56,1218.05
442855,21/08/2018,Butter Croissant,London,GBR,0.69,3.47,272,188.77,943.84,755.07
442856,22/08/2018,BLT Sandwich,Katowice,POL,0.82,4.11,90,73.98,369.9,295.92
442857,23/08/2018,Chocolate Twist,Tromsø,NOR,0.32,1.6,64,20.48,102.4,81.92
442858,24/08/2018,Orange Juice,Madison,USA,0.7,3.52,85,59.84,299.2,239.36
442859,25/08/2018,Tuna Melt Panini,Stuttgart,DEU,0.81,4.06,152,123.42,617.12,493.7
442860,26/08/2018,Chicken Salad Sandwich,Hamilton,NZL,0.38,1.89,137,51.79,258.93,207.14
442861,27/08/2018,Blueberry Muffin,Toulouse,FRA,0.58,2.88,324,186.62,933.12,746.5
442862,28/08/2018,Sparkling Water,Hamilton,NZL,0.82,4.11,389,319.76,1598.79,1279.03
442863,29/08/2018,Apple Juice,Copenhagan,DNK,0.39,1.93,241,93.03,465.13,372.1
442864,30/08/2018,Apple Juice,Glasgow,GBR,0.5,2.51,369,185.24,926.19,740.95
442865,31/08/2018,Coffee,Glasgow,GBR,1.1,5.48,59,64.66,323.32,258.66
442866,01/09/2018,Butter Croissant,Stuttgart,DEU,0.66,3.31,107,70.83,354.17,283.34
442867,02/09/2018,Tomato Juice,London,GBR,1,5.02,77,77.31,386.54,309.23
442868,03/09/2018,Porridge,Stuttgart,DEU,0.5,2.49,232,115.54,577.68,462.14
442869,04/09/2018,Blueberry Muffin,Austin,USA,0.94,4.72,220,207.68,1038.4,830.72
442870,05/09/2018,Tomato Juice,Graz,AUT,0.97,4.83,172,166.15,830.76,664.61
442871,06/09/2018,Toast,Hamilton,NZL,0.56,2.82,205,115.62,578.1,462.48
442872,07/09/2018,Toast,Toronto,CAN,0.68,3.41,214,145.95,729.74,583.79
442873,08/09/2018,Butter Croissant,Austin,USA,0.41,2.03,163,66.18,330.89,264.71
442874,09/09/2018,Almond Croissant,Berlin,DEU,0.77,3.87,89,68.89,344.43,275.54
442875,10/09/2018,Chicken Salad Sandwich,Manchester,GBR,0.57,2.87,228,130.87,654.36,523.49
442876,11/09/2018,Cheese & Pickle Sandwich,Seattle,USA,1.04,5.18,177,183.37,916.86,733.49
442877,12/09/2018,Chicken Salad Sandwich,Berlin,DEU,0.87,4.34,269,233.49,1167.46,933.97
442878,13/09/2018,Cheese & Pickle Sandwich,Graz,AUT,0.37,1.83,123,45.02,225.09,180.07
442879,14/09/2018,Granola Bar,Stuttgart,DEU,0.87,4.34,277,240.44,1202.18,961.74
442880,15/09/2018,Ham & Cheese Toastie,Strasbourg,FRA,0.53,2.65,192,101.76,508.8,407.04
442881,16/09/2018,Orange Juice,Auckland,NZL,1.04,5.19,218,226.28,1131.42,905.14
442882,17/09/2018,Blueberry Muffin,Brussels,BEL,0.65,3.25,162,105.3,526.5,421.2
442883,18/09/2018,Porridge,Hamburg,DEU,0.4,2.01,330,132.66,663.3,530.64
442884,19/09/2018,BLT Sandwich,Portland,USA,0.92,4.58,103,94.35,471.74,377.39
442885,20/09/2018,Still Water,Sønderborg,DNK,0.89,4.47,240,214.56,1072.8,858.24
442886,21/09/2018,Granola Bar,Vancouver,CAN,0.84,4.19,64,53.63,268.16,214.53
442887,22/09/2018,Orange Juice,Albuquerque,USA,0.47,2.33,107,49.86,249.31,199.45
442888,23/09/2018,Orange Juice,Brussels,BEL,0.72,3.58,186,133.18,665.88,532.7
442889,24/09/2018,Lemon & Ginger Tea,Southampton,GBR,0.8,3.99,289,230.62,1153.11,922.49
442890,25/09/2018,Granola Bar,Madison,USA,0.51,2.54,220,111.76,558.8,447.04
442891,26/09/2018,Blueberry Muffin,Potsdam,DEU,0.51,2.55,182,92.82,464.1,371.28
442892,27/09/2018,BLT Sandwich,Hamilton,NZL,0.61,3.03,178,107.87,539.34,431.47
442893,28/09/2018,Porridge,Paris,FRA,0.51,2.55,306,156.06,780.3,624.24
442894,29/09/2018,Ham & Cheese Toastie,Madison,USA,0.77,3.85,138,106.26,531.3,425.04
442895,30/09/2018,Coffee,Galway,IRL,0.31,1.54,278,85.62,428.12,342.5
442896,01/10/2018,Tuna Melt Panini,Dublin,IRL,0.85,4.26,358,305.02,1525.08,1220.06
442897,02/10/2018,Blueberry Muffin,Hamburg,DEU,0.83,4.15,250,207.5,1037.5,830
442898,03/10/2018,Still Water,Graz,AUT,0.76,3.8,274,208.24,1041.2,832.96
442899,04/10/2018,Chocolate Twist,Salzburg,AUT,0.54,2.68,296,158.66,793.28,634.62
442900,05/10/2018,Almond Croissant,Austin,USA,0.32,1.62,237,76.79,383.94,307.15
442901,06/10/2018,Fruit Box,Hamburg,DEU,0.75,3.74,194,145.11,725.56,580.45
442902,07/10/2018,Lemon & Ginger Tea,Potsdam,DEU,0.8,4.01,235,188.47,942.35,753.88
442903,08/10/2018,BLT Sandwich,Austin,USA,0.66,3.29,62,40.8,203.98,163.18
442904,09/10/2018,Tomato Juice,Auckland,NZL,0.88,4.39,102,89.56,447.78,358.22
442905,10/10/2018,Coffee,Dresden,DEU,1.04,5.19,70,72.66,363.3,290.64
442906,11/10/2018,Tea,Auckland,NZL,0.65,3.24,70,45.36,226.8,181.44
442907,12/10/2018,Granola Bar,San Diego,USA,0.57,2.86,345,197.34,986.7,789.36
442908,13/10/2018,Apple Juice,Toronto,CAN,0.46,2.31,264,121.97,609.84,487.87
442909,14/10/2018,Coffee,Galway,IRL,0.99,4.97,342,339.95,1699.74,1359.79
442910,15/10/2018,BLT Sandwich,Munich,DEU,0.6,2.99,233,139.33,696.67,557.34
442911,16/10/2018,Tuna Melt Panini,Hamilton,NZL,0.67,3.34,261,174.35,871.74,697.39
442912,17/10/2018,Blueberry Muffin,Odense,DNK,0.52,2.6,143,74.36,371.8,297.44
442913,18/10/2018,Lemon & Ginger Tea,Tromsø,NOR,0.41,2.03,68,27.61,138.04,110.43
442914,19/10/2018,Orange Juice,Dublin,IRL,0.34,1.7,197,66.98,334.9,267.92
442915,20/10/2018,Butter Croissant,Salzburg,AUT,0.41,2.07,87,36.02,180.09,144.07
442916,21/10/2018,Ham & Cheese Toastie,Cardiff,GBR,1.01,5.03,63,63.38,316.89,253.51
442917,22/10/2018,Butter Croissant,Potsdam,DEU,0.68,3.39,101,68.48,342.39,273.91
442918,23/10/2018,Still Water,Seattle,USA,0.53,2.65,113,59.89,299.45,239.56
442919,24/10/2018,Coffee,Strasbourg,FRA,0.76,3.8,272,206.72,1033.6,826.88
442920,25/10/2018,Butter Croissant,Boston,USA,0.45,2.27,307,139.38,696.89,557.51
442921,26/10/2018,Cheese & Pickle Sandwich,Copenhagan,DNK,0.86,4.29,199,170.74,853.71,682.97
442922,27/10/2018,Toast,Hamburg,DEU,0.69,3.46,123,85.12,425.58,340.46
442923,28/10/2018,Porridge,Gdańsk,POL,1,4.99,176,175.65,878.24,702.59
442924,29/10/2018,Butter Croissant,Dublin,IRL,0.75,3.75,336,252,1260,1008
442925,30/10/2018,Cheese & Pickle Sandwich,Melbourne,AUS,0.87,4.37,363,317.26,1586.31,1269.05
442926,31/10/2018,Tuna Melt Panini,Toronto,CAN,0.81,4.03,117,94.3,471.51,377.21
442927,01/11/2018,Peach Juice,Seattle,USA,0.39,1.95,333,129.87,649.35,519.48
442928,02/11/2018,Butter Croissant,Melbourne,AUS,0.83,4.16,165,137.28,686.4,549.12
442929,03/11/2018,Coffee,Gdańsk,POL,0.69,3.44,373,256.62,1283.12,1026.5
442930,04/11/2018,Tuna Melt Panini,Graz,AUT,0.68,3.41,388,264.62,1323.08,1058.46
442931,05/11/2018,Orange Juice,Sønderborg,DNK,0.79,3.93,102,80.17,400.86,320.69
442932,06/11/2018,Chocolate Twist,Gdańsk,POL,0.46,2.32,140,64.96,324.8,259.84
442933,07/11/2018,Fruit Box,Albuquerque,USA,0.73,3.65,306,223.38,1116.9,893.52
442934,08/11/2018,Blueberry Muffin,Salzburg,AUT,0.45,2.23,315,140.49,702.45,561.96
442935,09/11/2018,BLT Sandwich,Portland,USA,1.07,5.37,374,401.68,2008.38,1606.7
442936,10/11/2018,Chocolate Twist,Sydney,AUS,0.62,3.08,106,65.3,326.48,261.18
442937,11/11/2018,Lemon & Ginger Tea,Stuttgart,DEU,0.46,2.28,352,160.51,802.56,642.05
442938,12/11/2018,Coffee,Copenhagan,DNK,0.91,4.56,341,310.99,1554.96,1243.97
442939,13/11/2018,Sparkling Water,Gdańsk,POL,0.49,2.45,235,115.15,575.75,460.6
442940,14/11/2018,Chocolate Chip Muffin,Manchester,GBR,0.42,2.12,304,128.9,644.48,515.58
442941,15/11/2018,Chicken Salad Sandwich,Odense,DNK,0.94,4.69,167,156.65,783.23,626.58
442942,16/11/2018,Ham & Cheese Toastie,Tromsø,NOR,0.81,4.03,366,295,1474.98,1179.98
442943,17/11/2018,Chicken Fajita Wrap,Boston,USA,1,5.01,246,246.49,1232.46,985.97
442944,18/11/2018,Chocolate Chip Muffin,Hamburg,DEU,0.65,3.23,140,90.44,452.2,361.76
442945,19/11/2018,Lemon & Ginger Tea,Hamilton,NZL,0.48,2.38,294,139.94,699.72,559.78
442946,20/11/2018,Tuna Melt Panini,Edinburgh,GBR,0.77,3.87,181,140.09,700.47,560.38
442947,21/11/2018,Tomato Juice,Kraków,POL,0.36,1.79,95,34.01,170.05,136.04
442948,22/11/2018,Ham & Cheese Toastie,Odense,DNK,0.75,3.73,279,208.13,1040.67,832.54
442949,23/11/2018,Toast,Potsdam,DEU,0.59,2.93,204,119.54,597.72,478.18
442950,24/11/2018,Almond Croissant,San Francisco,USA,1.09,5.45,109,118.81,594.05,475.24
442951,25/11/2018,Chicken Salad Sandwich,Vancouver,CAN,0.35,1.77,142,50.27,251.34,201.07
