Order ID,Date,Product,Town,Country Code,UnitCost,UnitPrice,SalesQuantity,TotalCost,TotalPrice,TotalProfit
2662,09/04/2016,Apple Juice,Tromsø,NOR,0.36,1.78,342,121.75,608.76,487.01
2663,10/04/2016,Ham & Cheese Toastie,Potsdam,DEU,0.83,4.17,207,172.64,863.19,690.55
2664,11/04/2016,BLT Sandwich,Auckland,NZL,0.92,4.62,155,143.22,716.1,572.88
2665,12/04/2016,Toast,Austin,USA,0.44,2.19,413,180.89,904.47,723.58
2666,13/04/2016,Tomato Juice,Glasgow,GBR,0.56,2.81,464,260.77,1303.84,1043.07
2667,14/04/2016,Yoghurt,Katowice,POL,0.56,2.81,421,236.6,1183.01,946.41
2668,15/04/2016,Chicken Fajita Wrap,Paris,FRA,0.53,2.67,168,89.71,448.56,358.85
2669,16/04/2016,Chocolate Twist,Copenhagan,DNK,1.04,5.19,261,270.92,1354.59,1083.67
2670,17/04/2016,Chicken Salad Sandwich,Copenhagan,DNK,0.93,4.67,317,296.08,1480.39,1184.31
2671,18/04/2016,Chicken Salad Sandwich,Copenhagan,DNK,0.97,4.87,306,298.04,1490.22,1192.18
2672,19/04/2016,Yoghurt,Hamilton,NZL,0.8,4,211,168.8,844,675.2
2673,20/04/2016,Butter Croissant,Lausanne,CHE,0.33,1.64,387,126.94,634.68,507.74
2674,21/04/2016,Yoghurt,Strasbourg,FRA,1.01,5.03,118,118.71,593.54,474.83
2675,22/04/2016,Sparkling Water,Toulouse,FRA,0.5,2.49,320,159.36,796.8,637.44
2676,23/04/2016,Chocolate Chip Muffin,Graz,AUT,0.59,2.95,112,66.08,330.4,264.32
2677,24/04/2016,BLT Sandwich,Stuttgart,DEU,0.61,3.07,382,234.55,1172.74,938.19
2678,25/04/2016,Green Tea,Graz,AUT,0.66,3.32,162,107.57,537.84,430.27
2679,26/04/2016,Porridge,Brussels,BEL,0.91,4.54,499,453.09,2265.46,1812.37
2680,27/04/2016,Toast,Edinburgh,GBR,0.33,1.66,347,115.2,576.02,460.82
2681,28/04/2016,Yoghurt,Manchester,GBR,0.79,3.93,105,82.53,412.65,330.12
2682,29/04/2016,Tuna Melt Panini,Toulouse,FRA,0.5,2.51,395,198.29,991.45,793.16
2683,30/04/2016,Almond Croissant,Austin,USA,0.31,1.53,102,31.21,156.06,124.85
2684,01/05/2016,Yoghurt,Austin,USA,0.54,2.68,373,199.93,999.64,799.71
2685,02/05/2016,Yoghurt,Strasbourg,FRA,0.84,4.22,486,410.18,2050.92,1640.74
2686,03/05/2016,Cheese & Pickle Sandwich,Southampton,GBR,1.05,5.24,354,370.99,1854.96,1483.97
2687,04/05/2016,Chicken Fajita Wrap,Edinburgh,GBR,0.35,1.76,307,108.06,540.32,432.26
2688,05/05/2016,Chicken Fajita Wrap,Hamilton,NZL,0.88,4.38,186,162.94,814.68,651.74
2689,06/05/2016,Chicken Salad Sandwich,Glasgow,GBR,0.76,3.8,175,133,665,532
2690,07/05/2016,Sparkling Water,Manchester,GBR,0.43,2.16,466,201.31,1006.56,805.25
2691,08/05/2016,Porridge,Hamburg,DEU,0.57,2.85,203,115.71,578.55,462.84
2692,09/05/2016,BLT Sandwich,Munich,DEU,0.76,3.78,272,205.63,1028.16,822.53
2693,10/05/2016,Orange Juice,Canberra,AUS,0.95,4.77,428,408.31,2041.56,1633.25
2694,11/05/2016,Orange Juice,Paris,FRA,0.72,3.6,351,252.72,1263.6,1010.88
2695,12/05/2016,Peach Juice,Cardiff,GBR,0.88,4.39,267,234.43,1172.13,937.7
2696,13/05/2016,Chicken Fajita Wrap,Stockholm,SWE,0.64,3.21,198,127.12,635.58,508.46
2697,14/05/2016,Ham & Cheese Toastie,Dublin,IRL,1.04,5.18,132,136.75,683.76,547.01
2698,15/05/2016,Coffee,Glasgow,GBR,1.09,5.46,437,477.2,2386.02,1908.82
2699,16/05/2016,BLT Sandwich,Graz,AUT,0.86,4.28,216,184.9,924.48,739.58
2700,17/05/2016,Tuna Melt Panini,Stuttgart,DEU,0.99,4.97,468,465.19,2325.96,1860.77
2701,18/05/2016,Chocolate Twist,Potsdam,DEU,0.89,4.43,223,197.58,987.89,790.31
2702,19/05/2016,BLT Sandwich,Dublin,IRL,0.91,4.55,253,230.23,1151.15,920.92
2703,20/05/2016,Chocolate Twist,Paris,FRA,0.32,1.61,133,42.83,214.13,171.3
2704,21/05/2016,Chicken Fajita Wrap,Galway,IRL,0.51,2.57,412,211.77,1058.84,847.07
2705,22/05/2016,Cheese & Pickle Sandwich,Vancouver,CAN,0.78,3.88,172,133.47,667.36,533.89
2706,23/05/2016,Fruit Box,Cardiff,GBR,0.3,1.51,220,66.44,332.2,265.76
2707,24/05/2016,Peach Juice,Paris,FRA,0.91,4.56,455,414.96,2074.8,1659.84
2708,25/05/2016,Still Water,Paris,FRA,0.89,4.46,251,223.89,1119.46,895.57
2709,26/05/2016,Chicken Salad Sandwich,Canberra,AUS,0.92,4.61,240,221.28,1106.4,885.12
2710,27/05/2016,Chicken Fajita Wrap,Manchester,GBR,1.07,5.35,147,157.29,786.45,629.16
2711,28/05/2016,Almond Croissant,Salzburg,AUT,0.89,4.43,322,285.29,1426.46,1141.17
2712,29/05/2016,Yoghurt,Copenhagan,DNK,1.09,5.43,357,387.7,1938.51,1550.81
2713,30/05/2016,Orange Juice,Odense,DNK,0.71,3.55,174,123.54,617.7,494.16
2714,31/05/2016,Coffee,Canberra,AUS,0.61,3.03,161,97.57,487.83,390.26
2715,01/06/2016,Apple Juice,Auckland,NZL,0.9,4.48,433,387.97,1939.84,1551.87
2716,02/06/2016,Cheese & Pickle Sandwich,Hamilton,NZL,0.61,3.05,478,291.58,1457.9,1166.32
2717,03/06/2016,Chicken Fajita Wrap,Tromsø,NOR,0.41,2.06,333,137.2,685.98,548.78
2718,04/06/2016,Chicken Fajita Wrap,Tromsø,NOR,0.91,4.54,331,300.55,1502.74,1202.19
2719,05/06/2016,Tomato Juice,Brussels,BEL,0.74,3.71,237,175.85,879.27,703.42
2720,06/06/2016,Fruit Box,Hamburg,DEU,0.75,3.77,149,112.35,561.73,449.38
2721,07/06/2016,Tea,San Francisco,USA,0.91,4.56,349,318.29,1591.44,1273.15
2722,08/06/2016,Granola Bar,Strasbourg,FRA,1.09,5.45,245,267.05,1335.25,1068.2
2723,09/06/2016,Almond Croissant,Copenhagan,DNK,0.4,1.99,191,76.02,380.09,304.07
2724,10/06/2016,Coffee,Manchester,GBR,0.73,3.64,357,259.9,1299.48,1039.58
2725,11/06/2016,Tea,San Diego,USA,1.04,5.2,246,255.84,1279.2,1023.36
2726,12/06/2016,Chicken Fajita Wrap,Stuttgart,DEU,0.9,4.48,390,349.44,1747.2,1397.76
2727,13/06/2016,Orange Juice,Vancouver,CAN,0.89,4.43,193,171,854.99,683.99
2728,14/06/2016,Chocolate Twist,Dublin,IRL,0.89,4.47,354,316.48,1582.38,1265.9
2729,15/06/2016,Still Water,Gdańsk,POL,0.93,4.64,113,104.86,524.32,419.46
2730,16/06/2016,Peach Juice,Geneva,CHE,0.65,3.23,390,251.94,1259.7,1007.76
2731,17/06/2016,Yoghurt,Stockholm,SWE,0.69,3.47,451,312.99,1564.97,1251.98
2732,18/06/2016,Apple Juice,Southampton,GBR,0.74,3.68,307,225.95,1129.76,903.81
2733,19/06/2016,Coffee,Edinburgh,GBR,0.59,2.96,421,249.23,1246.16,996.93
2734,20/06/2016,Porridge,London,GBR,0.62,3.12,285,177.84,889.2,711.36
2735,21/06/2016,Cheese & Pickle Sandwich,Cardiff,GBR,0.99,4.95,396,392.04,1960.2,1568.16
2736,22/06/2016,Chocolate Twist,Austin,USA,0.71,3.57,313,223.48,1117.41,893.93
2737,23/06/2016,Peach Juice,Glasgow,GBR,0.9,4.49,473,424.75,2123.77,1699.02
2738,24/06/2016,BLT Sandwich,San Francisco,USA,0.47,2.35,191,89.77,448.85,359.08
2739,25/06/2016,Tea,Toulouse,FRA,0.99,4.95,253,250.47,1252.35,1001.88
2740,26/06/2016,Tuna Melt Panini,Cardiff,GBR,0.54,2.68,418,224.05,1120.24,896.19
2741,27/06/2016,Tomato Juice,Copenhagan,DNK,1.05,5.27,372,392.09,1960.44,1568.35
2742,28/06/2016,Green Tea,Lille,FRA,0.5,2.52,100,50.4,252,201.6
2743,29/06/2016,Fruit Box,Sønderborg,DNK,1.07,5.36,396,424.51,2122.56,1698.05
2744,30/06/2016,Sparkling Water,Paris,FRA,0.71,3.53,404,285.22,1426.12,1140.9
2745,01/07/2016,Toast,Canberra,AUS,0.62,3.08,132,81.31,406.56,325.25
2746,02/07/2016,Green Tea,Manchester,GBR,0.83,4.13,469,387.39,1936.97,1549.58
2747,03/07/2016,Lemon & Ginger Tea,Strasbourg,FRA,0.48,2.39,171,81.74,408.69,326.95
2748,04/07/2016,Peach Juice,Hamburg,DEU,0.37,1.86,224,83.33,416.64,333.31
2749,05/07/2016,Chocolate Chip Muffin,Salzburg,AUT,0.74,3.72,189,140.62,703.08,562.46
2750,06/07/2016,Butter Croissant,Toronto,CAN,0.84,4.22,363,306.37,1531.86,1225.49
2751,07/07/2016,Ham & Cheese Toastie,Southampton,GBR,0.49,2.47,492,243.05,1215.24,972.19
2752,08/07/2016,Toast,Paris,FRA,0.71,3.55,222,157.62,788.1,630.48
2753,09/07/2016,Peach Juice,Albuquerque,USA,0.37,1.85,308,113.96,569.8,455.84
2754,10/07/2016,Still Water,London,GBR,0.76,3.8,439,333.64,1668.2,1334.56
2755,11/07/2016,Chocolate Twist,San Diego,USA,1.07,5.34,165,176.22,881.1,704.88
2756,12/07/2016,Tea,Potsdam,DEU,0.92,4.58,173,158.47,792.34,633.87
2757,13/07/2016,BLT Sandwich,Albuquerque,USA,0.82,4.08,469,382.7,1913.52,1530.82
2758,14/07/2016,Chicken Fajita Wrap,Tromsø,NOR,0.76,3.79,275,208.45,1042.25,833.8
2759,15/07/2016,Fruit Box,Canberra,AUS,0.91,4.56,150,136.8,684,547.2
2760,16/07/2016,Ham & Cheese Toastie,Toronto,CAN,0.59,2.95,433,255.47,1277.35,1021.88
2761,17/07/2016,Tomato Juice,Tromsø,NOR,0.87,4.35,148,128.76,643.8,515.04
2762,18/07/2016,Tomato Juice,Munich,DEU,0.98,4.88,144,140.54,702.72,562.18
2763,19/07/2016,Chicken Salad Sandwich,Tromsø,NOR,0.39,1.96,173,67.82,339.08,271.26
2764,20/07/2016,Cheese & Pickle Sandwich,Berlin,DEU,1.03,5.15,292,300.76,1503.8,1203.04
2765,21/07/2016,Porridge,Kraków,POL,0.66,3.3,259,170.94,854.7,683.76
2766,22/07/2016,Sparkling Water,Manchester,GBR,0.32,1.62,120,38.88,194.4,155.52
2767,23/07/2016,Coffee,Toulouse,FRA,0.76,3.79,281,213,1064.99,851.99
2768,24/07/2016,Sparkling Water,Odense,DNK,0.81,4.03,310,249.86,1249.3,999.44
2769,25/07/2016,Tuna Melt Panini,Potsdam,DEU,0.54,2.71,472,255.82,1279.12,1023.3
2770,26/07/2016,Chocolate Chip Muffin,Toulouse,FRA,0.73,3.67,106,77.8,389.02,311.22
2771,27/07/2016,Toast,Potsdam,DEU,1.05,5.26,252,265.1,1325.52,1060.42
2772,28/07/2016,Almond Croissant,San Diego,USA,0.38,1.91,388,148.22,741.08,592.86
2773,29/07/2016,Ham & Cheese Toastie,Gdańsk,POL,0.44,2.21,495,218.79,1093.95,875.16
2774,30/07/2016,Tea,Geneva,CHE,0.45,2.24,340,152.32,761.6,609.28
2775,31/07/2016,Granola Bar,Sydney,AUS,0.82,4.1,409,335.38,1676.9,1341.52
2776,01/08/2016,Almond Croissant,Strasbourg,FRA,0.53,2.64,484,255.55,1277.76,1022.21
2777,02/08/2016,Peach Juice,Edinburgh,GBR,0.67,3.33,491,327.01,1635.03,1308.02
2778,03/08/2016,Ham & Cheese Toastie,Austin,USA,0.91,4.57,238,217.53,1087.66,870.13
2779,04/08/2016,Lemon & Ginger Tea,Edinburgh,GBR,0.69,3.47,431,299.11,1495.57,1196.46
2780,05/08/2016,Ham & Cheese Toastie,Gdańsk,POL,1.04,5.22,348,363.31,1816.56,1453.25
2781,06/08/2016,Chicken Fajita Wrap,London,GBR,0.77,3.87,216,167.18,835.92,668.74
2782,07/08/2016,Blueberry Muffin,Stuttgart,DEU,1.06,5.28,212,223.87,1119.36,895.49
2783,08/08/2016,Chicken Fajita Wrap,Glasgow,GBR,0.67,3.33,311,207.13,1035.63,828.5
2784,09/08/2016,Yoghurt,Melbourne,AUS,0.63,3.17,140,88.76,443.8,355.04
2785,10/08/2016,Chocolate Twist,Tromsø,NOR,0.32,1.6,414,132.48,662.4,529.92
2786,11/08/2016,Peach Juice,Lille,FRA,0.85,4.26,335,285.42,1427.1,1141.68
2787,12/08/2016,Tea,Geneva,CHE,0.92,4.6,274,252.08,1260.4,1008.32
2788,13/08/2016,Tomato Juice,Madison,USA,0.86,4.3,491,422.26,2111.3,1689.04
2789,14/08/2016,Tuna Melt Panini,Boston,USA,0.62,3.08,441,271.66,1358.28,1086.62
2790,15/08/2016,Peach Juice,London,GBR,0.48,2.4,104,49.92,249.6,199.68
2791,16/08/2016,Still Water,Auckland,NZL,0.59,2.95,156,92.04,460.2,368.16
2792,17/08/2016,Tomato Juice,Southampton,GBR,0.53,2.63,401,210.93,1054.63,843.7
2793,18/08/2016,Ham & Cheese Toastie,Edinburgh,GBR,0.9,4.5,288,259.2,1296,1036.8
2794,19/08/2016,Toast,Munich,DEU,0.43,2.16,112,48.38,241.92,193.54
2795,20/08/2016,Green Tea,Kirkland,USA,1.04,5.21,408,425.14,2125.68,1700.54
2796,21/08/2016,Butter Croissant,Munich,DEU,0.53,2.64,111,58.61,293.04,234.43
2797,22/08/2016,Almond Croissant,Paris,FRA,0.67,3.33,174,115.88,579.42,463.54
2798,23/08/2016,Granola Bar,Albuquerque,USA,0.67,3.35,481,322.27,1611.35,1289.08
2799,24/08/2016,Porridge,Kraków,POL,0.87,4.33,320,277.12,1385.6,1108.48
2800,25/08/2016,Tuna Melt Panini,Glasgow,GBR,1.03,5.13,189,193.91,969.57,775.66
2801,26/08/2016,Toast,Albuquerque,USA,0.97,4.87,232,225.97,1129.84,903.87
2802,27/08/2016,Lemon & Ginger Tea,Boston,USA,0.72,3.6,352,253.44,1267.2,1013.76
2803,28/08/2016,Fruit Box,Lille,FRA,0.81,4.03,293,236.16,1180.79,944.63
2804,29/08/2016,Tea,Southampton,GBR,0.87,4.36,369,321.77,1608.84,1287.07
2805,30/08/2016,Blueberry Muffin,Berlin,DEU,0.32,1.58,307,97.01,485.06,388.05
2806,31/08/2016,Porridge,Odense,DNK,0.51,2.53,356,180.14,900.68,720.54
2807,01/09/2016,Peach Juice,Katowice,POL,0.88,4.41,488,430.42,2152.08,1721.66
2808,02/09/2016,Toast,Austin,USA,0.6,3.02,432,260.93,1304.64,1043.71
2809,03/09/2016,Ham & Cheese Toastie,Seattle,USA,0.97,4.85,479,464.63,2323.15,1858.52
2810,04/09/2016,Chicken Salad Sandwich,Manchester,GBR,0.98,4.9,143,140.14,700.7,560.56
2811,05/09/2016,Tea,Strasbourg,FRA,0.35,1.73,394,136.32,681.62,545.3
2812,06/09/2016,Blueberry Muffin,Hamburg,DEU,0.95,4.76,110,104.72,523.6,418.88
2813,07/09/2016,Granola Bar,Graz,AUT,0.71,3.53,257,181.44,907.21,725.77
2814,08/09/2016,Lemon & Ginger Tea,Dublin,IRL,0.84,4.2,408,342.72,1713.6,1370.88
2815,09/09/2016,Tomato Juice,Brussels,BEL,1.1,5.48,317,347.43,1737.16,1389.73
2816,10/09/2016,Blueberry Muffin,Toronto,CAN,1.09,5.47,416,455.1,2275.52,1820.42
2817,11/09/2016,Cheese & Pickle Sandwich,San Francisco,USA,0.94,4.72,213,201.07,1005.36,804.29
2818,12/09/2016,Chicken Salad Sandwich,Southampton,GBR,0.88,4.4,497,437.36,2186.8,1749.44
2819,13/09/2016,Butter Croissant,Salzburg,AUT,0.65,3.27,476,311.3,1556.52,1245.22
2820,14/09/2016,Lemon & Ginger Tea,Graz,AUT,0.63,3.13,294,184.04,920.22,736.18
2821,15/09/2016,Green Tea,Melbourne,AUS,0.33,1.65,343,113.19,565.95,452.76
2822,16/09/2016,Fruit Box,Tromsø,NOR,1.1,5.49,260,285.48,1427.4,1141.92
2823,17/09/2016,Still Water,Potsdam,DEU,0.87,4.35,183,159.21,796.05,636.84
2824,18/09/2016,Chicken Salad Sandwich,Stuttgart,DEU,0.88,4.42,403,356.25,1781.26,1425.01
2825,19/09/2016,Chicken Salad Sandwich,Paris,FRA,0.62,3.08,459,282.74,1413.72,1130.98
2826,20/09/2016,Apple Juice,Sydney,AUS,1.07,5.36,426,456.67,2283.36,1826.69
2827,21/09/2016,Blueberry Muffin,Odense,DNK,0.56,2.82,367,206.99,1034.94,827.95
2828,22/09/2016,Apple Juice,Tromsø,NOR,0.77,3.84,477,366.34,1831.68,1465.34
2829,23/09/2016,Chocolate Chip Muffin,Tromsø,NOR,0.38,1.88,493,185.37,926.84,741.47
2830,24/09/2016,Chicken Fajita Wrap,Stockholm,SWE,0.89,4.47,105,93.87,469.35,375.48
2831,25/09/2016,Sparkling Water,Madison,USA,1.08,5.41,495,535.59,2677.95,2142.36
2832,26/09/2016,Fruit Box,Albuquerque,USA,0.8,3.98,296,235.62,1178.08,942.46
2833,27/09/2016,BLT Sandwich,Tromsø,NOR,1.04,5.2,407,423.28,2116.4,1693.12
2834,28/09/2016,Chocolate Chip Muffin,Cardiff,GBR,0.9,4.48,484,433.66,2168.32,1734.66
2835,29/09/2016,Fruit Box,Seattle,USA,0.7,3.48,369,256.82,1284.12,1027.3
2836,30/09/2016,Peach Juice,Tromsø,NOR,0.51,2.56,157,80.38,401.92,321.54
2837,01/10/2016,Granola Bar,Brussels,BEL,1.03,5.13,391,401.17,2005.83,1604.66
2838,02/10/2016,Sparkling Water,Austin,USA,0.95,4.75,229,217.55,1087.75,870.2
2839,03/10/2016,Butter Croissant,Seattle,USA,0.63,3.16,157,99.22,496.12,396.9
2840,04/10/2016,Coffee,Stockholm,SWE,0.79,3.96,451,357.19,1785.96,1428.77
2841,05/10/2016,Chicken Salad Sandwich,Tromsø,NOR,0.71,3.57,417,297.74,1488.69,1190.95
2842,06/10/2016,Blueberry Muffin,Kirkland,USA,0.89,4.45,492,437.88,2189.4,1751.52
2843,07/10/2016,BLT Sandwich,Berlin,DEU,0.49,2.45,294,144.06,720.3,576.24
2844,08/10/2016,Cheese & Pickle Sandwich,Boston,USA,0.59,2.95,159,93.81,469.05,375.24
2845,09/10/2016,Chocolate Twist,Stockholm,SWE,0.77,3.87,339,262.39,1311.93,1049.54
2846,10/10/2016,Apple Juice,Dublin,IRL,0.35,1.77,224,79.3,396.48,317.18
2847,11/10/2016,Tuna Melt Panini,Odense,DNK,0.35,1.74,203,70.64,353.22,282.58
2848,12/10/2016,Chocolate Twist,Munich,DEU,0.75,3.73,497,370.76,1853.81,1483.05
2849,13/10/2016,Tomato Juice,Melbourne,AUS,0.67,3.33,123,81.92,409.59,327.67
2850,14/10/2016,Butter Croissant,Stockholm,SWE,0.6,2.98,161,95.96,479.78,383.82
2851,15/10/2016,Toast,Copenhagan,DNK,0.9,4.5,367,330.3,1651.5,1321.2
2852,16/10/2016,Lemon & Ginger Tea,Toronto,CAN,0.94,4.71,466,438.97,2194.86,1755.89
2853,17/10/2016,Chicken Fajita Wrap,Canberra,AUS,0.81,4.03,314,253.08,1265.42,1012.34
2854,18/10/2016,Cheese & Pickle Sandwich,Potsdam,DEU,0.55,2.73,471,257.17,1285.83,1028.66
2855,19/10/2016,Ham & Cheese Toastie,Stuttgart,DEU,1,5.01,379,379.76,1898.79,1519.03
2856,20/10/2016,Still Water,Lausanne,CHE,0.44,2.21,145,64.09,320.45,256.36
2857,21/10/2016,Fruit Box,Katowice,POL,1.08,5.39,448,482.94,2414.72,1931.78
2858,22/10/2016,Toast,Boston,USA,0.45,2.23,168,74.93,374.64,299.71
2859,23/10/2016,Cheese & Pickle Sandwich,Hamilton,NZL,0.82,4.11,160,131.52,657.6,526.08
2860,24/10/2016,Chicken Fajita Wrap,Copenhagan,DNK,0.52,2.62,185,96.94,484.7,387.76
2861,25/10/2016,Granola Bar,Lille,FRA,0.71,3.55,206,146.26,731.3,585.04
2862,26/10/2016,Coffee,Albuquerque,USA,0.77,3.83,172,131.75,658.76,527.01
2863,27/10/2016,Yoghurt,Copenhagan,DNK,0.66,3.32,190,126.16,630.8,504.64
2864,28/10/2016,Almond Croissant,Toulouse,FRA,0.5,2.5,299,149.5,747.5,598
2865,29/10/2016,Lemon & Ginger Tea,Canberra,AUS,0.54,2.7,138,74.52,372.6,298.08
2866,30/10/2016,Chocolate Chip Muffin,Stockholm,SWE,0.86,4.29,202,173.32,866.58,693.26
2867,31/10/2016,Chicken Fajita Wrap,Odense,DNK,0.58,2.89,113,65.31,326.57,261.26
2868,01/11/2016,Ham & Cheese Toastie,Kirkland,USA,0.5,2.52,424,213.7,1068.48,854.78
2869,02/11/2016,Almond Croissant,Gdańsk,POL,0.43,2.14,372,159.22,796.08,636.86
2870,03/11/2016,Tea,Toronto,CAN,1.07,5.34,264,281.95,1409.76,1127.81
2871,04/11/2016,Orange Juice,Brussels,BEL,1.04,5.2,485,504.4,2522,2017.6
2872,05/11/2016,Tuna Melt Panini,Copenhagan,DNK,0.49,2.45,327,160.23,801.15,640.92
2873,06/11/2016,Yoghurt,Lille,FRA,0.66,3.31,292,193.3,966.52,773.22
2874,07/11/2016,Fruit Box,Tromsø,NOR,0.82,4.11,487,400.31,2001.57,1601.26
2875,08/11/2016,Fruit Box,Odense,DNK,0.54,2.68,225,120.6,603,482.4
2876,09/11/2016,Lemon & Ginger Tea,Austin,USA,0.64,3.18,322,204.79,1023.96,819.17
2877,10/11/2016,Yoghurt,Canberra,AUS,0.3,1.51,411,124.12,620.61,496.49
2878,11/11/2016,Chocolate Twist,Katowice,POL,0.94,4.68,106,99.22,496.08,396.86
2879,12/11/2016,Chicken Salad Sandwich,Cardiff,GBR,0.62,3.12,330,205.92,1029.6,823.68
2880,13/11/2016,Sparkling Water,Paris,FRA,0.71,3.56,308,219.3,1096.48,877.18
2881,14/11/2016,Blueberry Muffin,Austin,USA,0.98,4.9,372,364.56,1822.8,1458.24
2882,15/11/2016,Yoghurt,Munich,DEU,0.64,3.2,225,144,720,576
2883,16/11/2016,Apple Juice,Southampton,GBR,0.64,3.2,185,118.4,592,473.6
2884,17/11/2016,Peach Juice,Sydney,AUS,0.71,3.54,410,290.28,1451.4,1161.12
2885,18/11/2016,Coffee,Birmingham,GBR,1,5.01,165,165.33,826.65,661.32
2886,19/11/2016,Sparkling Water,Birmingham,GBR,0.36,1.81,405,146.61,733.05,586.44
2887,20/11/2016,Orange Juice,Lausanne,CHE,0.35,1.77,337,119.3,596.49,477.19
2888,21/11/2016,Green Tea,Paris,FRA,0.47,2.36,298,140.66,703.28,562.62
2889,22/11/2016,Green Tea,Austin,USA,0.68,3.39,367,248.83,1244.13,995.3
2890,23/11/2016,Ham & Cheese Toastie,Dresden,DEU,0.77,3.85,259,199.43,997.15,797.72
2891,24/11/2016,Tuna Melt Panini,Dresden,DEU,0.7,3.48,114,79.34,396.72,317.38
2892,25/11/2016,Cheese & Pickle Sandwich,Seattle,USA,0.9,4.51,409,368.92,1844.59,1475.67
2893,26/11/2016,Fruit Box,Vancouver,CAN,0.48,2.38,327,155.65,778.26,622.61
2894,27/11/2016,Sparkling Water,Lausanne,CHE,0.39,1.94,129,50.05,250.26,200.21
2895,28/11/2016,Toast,Brussels,BEL,0.98,4.88,425,414.8,2074,1659.2
2896,29/11/2016,Tea,Potsdam,DEU,0.54,2.69,331,178.08,890.39,712.31
2897,30/11/2016,Blueberry Muffin,Tromsø,NOR,0.31,1.54,448,137.98,689.92,551.94
2898,01/12/2016,Lemon & Ginger Tea,Birmingham,GBR,1.1,5.49,135,148.23,741.15,592.92
2899,02/12/2016,Tea,Albuquerque,USA,0.7,3.52,241,169.66,848.32,678.66
2900,03/12/2016,Lemon & Ginger Tea,Manchester,GBR,0.79,3.96,212,167.9,839.52,671.62
2901,04/12/2016,Chicken Fajita Wrap,Sydney,AUS,0.47,2.35,177,83.19,415.95,332.76
2902,05/12/2016,Chicken Salad Sandwich,Geneva,CHE,0.55,2.76,337,186.02,930.12,744.1
2903,06/12/2016,Peach Juice,Southampton,GBR,0.93,4.66,328,305.7,1528.48,1222.78
2904,07/12/2016,Yoghurt,Albuquerque,USA,0.38,1.91,324,123.77,618.84,495.07
2905,08/12/2016,Sparkling Water,Madison,USA,0.3,1.51,418,126.24,631.18,504.94
2906,09/12/2016,Cheese & Pickle Sandwich,Kraków,POL,0.3,1.52,491,149.26,746.32,597.06
2907,10/12/2016,Green Tea,Stockholm,SWE,0.36,1.79,493,176.49,882.47,705.98
2908,11/12/2016,Sparkling Water,Stuttgart,DEU,0.8,3.98,254,202.18,1010.92,808.74
2909,12/12/2016,Chicken Fajita Wrap,Sydney,AUS,0.4,1.99,394,156.81,784.06,627.25
2910,13/12/2016,Almond Croissant,Melbourne,AUS,0.67,3.35,196,131.32,656.6,525.28
2911,14/12/2016,Lemon & Ginger Tea,Glasgow,GBR,0.62,3.09,351,216.92,1084.59,867.67
2912,15/12/2016,Almond Croissant,Sydney,AUS,0.7,3.49,484,337.83,1689.16,1351.33
2913,16/12/2016,Almond Croissant,San Francisco,USA,0.34,1.69,394,133.17,665.86,532.69
2914,17/12/2016,Green Tea,Boston,USA,0.36,1.78,432,153.79,768.96,615.17
2915,18/12/2016,Chicken Fajita Wrap,Edinburgh,GBR,0.64,3.22,242,155.85,779.24,623.39
2916,19/12/2016,Chicken Salad Sandwich,Kirkland,USA,0.58,2.9,309,179.22,896.1,716.88
2917,20/12/2016,Chocolate Chip Muffin,Southampton,GBR,0.46,2.31,354,163.55,817.74,654.19
2918,21/12/2016,Peach Juice,Glasgow,GBR,1.03,5.15,104,107.12,535.6,428.48
2919,22/12/2016,Butter Croissant,Madison,USA,0.85,4.25,384,326.4,1632,1305.6
2920,23/12/2016,Chocolate Twist,Albuquerque,USA,1.08,5.38,374,402.42,2012.12,1609.7
2921,24/12/2016,Orange Juice,Munich,DEU,0.57,2.87,356,204.34,1021.72,817.38
2922,25/12/2016,Chocolate Twist,Southampton,GBR,0.88,4.4,169,148.72,743.6,594.88
2923,26/12/2016,Apple Juice,Toronto,CAN,0.37,1.85,432,159.84,799.2,639.36
2924,27/12/2016,Still Water,Glasgow,GBR,0.74,3.71,261,193.66,968.31,774.65
2925,28/12/2016,Porridge,London,GBR,0.78,3.92,347,272.05,1360.24,1088.19
2926,29/12/2016,Orange Juice,Albuquerque,USA,0.51,2.56,413,211.46,1057.28,845.82
2927,30/12/2016,Chocolate Twist,Hamilton,NZL,0.31,1.56,426,132.91,664.56,531.65
2928,31/12/2016,Yoghurt,Kraków,POL,0.43,2.16,232,100.22,501.12,400.9
2929,01/01/2016,Butter Croissant,Dublin,IRL,0.54,2.68,335,179.56,897.8,718.24
2930,02/01/2016,Fruit Box,Southampton,GBR,1,4.98,153,152.39,761.94,609.55
2931,03/01/2016,Porridge,Hamburg,DEU,0.31,1.55,107,33.17,165.85,132.68
2932,04/01/2016,Porridge,Graz,AUT,0.55,2.76,135,74.52,372.6,298.08
2933,05/01/2016,Porridge,Toulouse,FRA,0.37,1.85,136,50.32,251.6,201.28
2934,06/01/2016,BLT Sandwich,Canberra,AUS,0.81,4.06,251,203.81,1019.06,815.25
2935,07/01/2016,Butter Croissant,San Diego,USA,0.54,2.7,346,186.84,934.2,747.36
2936,08/01/2016,Toast,San Diego,USA,0.95,4.77,297,283.34,1416.69,1133.35
